"barrels08","city08","highway08","comb08","co2TailpipeGpm","cylinders","displ","drive","fuelCost08","fuelType","id","make","model","mpgData","pv2","pv4","trany","VClass","year"
13.1844,21,31,25,355.48,4,2,"Front-Wheel Drive","2050","Premium",28568,"Volkswagen","Eos","Y","77","0","Manual 6-spd","Subcompact Cars","2010"
14.3308695652174,20,28,23,386.391304347826,5,2.5,"Front-Wheel Drive","1850","Regular",28569,"Volvo","C70 FWD","N","84","0","Manual 6-spd","Subcompact Cars","2010"
14.9822727272727,19,28,22,403.954545454545,5,2.5,"Front-Wheel Drive","1950","Regular",28570,"Volvo","C70 FWD","N","84","0","Automatic (S5)","Subcompact Cars","2010"
21.974,14,18,15,592.466666666667,6,4.3,"4-Wheel Drive","2850","Regular",28715,"Chevrolet","Silverado K15 4WD","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
21.974,13,18,15,592.466666666667,8,5.7,"4-Wheel Drive","2850","Regular",28716,"Dodge","Ram 1500 Pickup 4WD","Y","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
20.600625,14,19,16,555.4375,8,4.6,"4-Wheel Drive","2650","Regular",28717,"Ford","Explorer Sport Trac 4WD","N","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
21.974,13,19,15,592.466666666667,6,4,"4-Wheel Drive","2850","Regular",28718,"Ford","Explorer Sport Trac 4WD","N","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
21.974,14,18,15,592.466666666667,8,5.4,"4-Wheel Drive","2850","Gasoline or E85",28719,"Ford","F150 Pickup 4WD FFV","Y","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
20.600625,14,18,16,555.4375,8,4.6,"4-Wheel Drive","2650","Regular",28720,"Ford","F150 Pickup 4WD","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
20.600625,14,20,16,555.4375,8,4.6,"4-Wheel Drive","2650","Regular",28721,"Ford","F150 Pickup 4WD","Y","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
21.974,14,18,15,592.466666666667,6,4.3,"4-Wheel Drive","2850","Regular",28722,"GMC","Sierra K15 4WD","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
16.4805,17,25,20,444.35,6,4,"Front-Wheel Drive","2100","Regular",28725,"Chrysler","Town and Country","Y","0","0","Automatic 6-spd","Minivan - 2WD","2010"
17.3478947368421,17,24,19,467.736842105263,6,3.3,"Front-Wheel Drive","2250","Gasoline or E85",28726,"Chrysler","Town and Country FFV","N","0","0","Automatic 4-spd","Minivan - 2WD","2010"
18.3116666666667,16,23,18,493.722222222222,6,3.8,"Front-Wheel Drive","2350","Regular",28727,"Chrysler","Town and Country","Y","0","0","Automatic 6-spd","Minivan - 2WD","2010"
16.4805,17,25,20,444.35,6,4,"Front-Wheel Drive","2100","Regular",28728,"Dodge","Grand Caravan","N","0","0","Automatic 6-spd","Minivan - 2WD","2010"
17.3478947368421,17,24,19,467.736842105263,6,3.3,"Front-Wheel Drive","2250","Gasoline or E85",28729,"Dodge","Grand Caravan FFV","N","0","0","Automatic 4-spd","Minivan - 2WD","2010"
18.3116666666667,16,23,18,493.722222222222,6,3.8,"Front-Wheel Drive","2350","Regular",28730,"Dodge","Grand Caravan","Y","0","0","Automatic 6-spd","Minivan - 2WD","2010"
18.3116666666667,16,23,18,493.722222222222,6,3.5,"Front-Wheel Drive","2350","Regular",28731,"Honda","Odyssey","Y","0","0","Automatic 5-spd","Minivan - 2WD","2010"
16.4805,17,25,20,444.35,6,3.5,"Front-Wheel Drive","2100","Regular",28732,"Honda","Odyssey","Y","0","0","Automatic 5-spd","Minivan - 2WD","2010"
16.4805,17,25,20,444.35,6,4,"Front-Wheel Drive","2100","Regular",28733,"Volkswagen","Routan","N","0","0","Automatic 6-spd","Minivan - 2WD","2010"
18.3116666666667,16,23,18,493.722222222222,6,3.8,"Front-Wheel Drive","2350","Regular",28734,"Volkswagen","Routan","N","0","0","Automatic 6-spd","Minivan - 2WD","2010"
15.6957142857143,18,27,21,423.190476190476,6,3.2,"All-Wheel Drive","2450","Premium",29279,"Audi","A5 quattro","N","84","0","Automatic (S6)","Subcompact Cars","2010"
18.3116666666667,15,23,18,493.722222222222,8,5.5,"Rear-Wheel Drive","2850","Premium",29280,"Mercedes-Benz","E550 Coupe","N","82","0","Automatic 7-spd","Subcompact Cars","2010"
11.7717857142857,25,34,28,317.392857142857,4,1.6,"Front-Wheel Drive","1500","Regular",29281,"Pontiac","G3 (3-Door)","N","91","0","Automatic 4-spd","Subcompact Cars","2010"
10.987,27,35,30,296.233333333333,4,1.6,"Front-Wheel Drive","1400","Regular",29282,"Pontiac","G3 (3-Door)","N","91","0","Manual 5-spd","Subcompact Cars","2010"
12.6773076923077,24,30,26,341.807692307692,4,1.6,"Front-Wheel Drive","1650","Regular",29283,"Suzuki","Swift x","Y","0","91","Automatic 4-spd","Subcompact Cars","2010"
10.987,27,35,30,296.233333333333,4,1.6,"Front-Wheel Drive","1400","Regular",29284,"Suzuki","Swift x","N","0","91","Manual 5-spd","Subcompact Cars","2010"
11.3658620689655,27,33,29,306.448275862069,4,1.8,"Front-Wheel Drive","1450","Regular",29285,"Scion","xD","N","0","0","Automatic 4-spd","Subcompact Cars","2010"
11.3658620689655,27,33,29,306.448275862069,4,1.8,"Front-Wheel Drive","1450","Regular",29286,"Scion","xD","Y","0","0","Manual 5-spd","Subcompact Cars","2010"
13.1844,22,29,25,355.48,4,2,"Front-Wheel Drive","2050","Premium",29287,"Volkswagen","Eos","N","77","0","Automatic (S6)","Subcompact Cars","2010"
14.3308695652174,20,28,23,386.391304347826,5,2.5,"Front-Wheel Drive","1850","Regular",29288,"Volkswagen","New Beetle","N","0","0","Manual 5-spd","Subcompact Cars","2010"
14.3308695652174,20,29,23,386.391304347826,5,2.5,"Front-Wheel Drive","1850","Regular",29289,"Volkswagen","New Beetle","N","0","0","Automatic (S6)","Subcompact Cars","2010"
20.600625,14,18,16,555.4375,5,3.7,"4-Wheel Drive","2650","Regular",29360,"Hummer","H3T 4WD","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
21.974,14,18,15,592.466666666667,5,3.7,"4-Wheel Drive","2850","Regular",29361,"Hummer","H3T 4WD","N","0","0","Manual 5-spd","Standard Pickup Trucks 4WD","2010"
17.3478947368421,17,23,19,467.736842105263,6,3.8,"Front-Wheel Drive","2250","Regular",29362,"Hyundai","Entourage","N","0","0","Automatic 5-spd","Minivan - 2WD","2010"
17.3478947368421,17,23,19,467.736842105263,6,3.8,"Front-Wheel Drive","2250","Regular",29363,"Kia","Sedona","Y","0","0","Automatic 5-spd","Minivan - 2WD","2010"
16.4805,17,26,20,444.35,6,3.5,"Rear-Wheel Drive","2550","Premium",29397,"Mercedes-Benz","E350 Coupe","N","82","0","Automatic 7-spd","Subcompact Cars","2010"
23.5435714285714,13,16,14,634.785714285714,8,5.3,"4-Wheel Drive","3050","Gasoline or E85",29426,"Hummer","H3T 4WD FFV","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
14.3308695652174,20,29,23,386.391304347826,4,2,"Front-Wheel Drive","1850","Regular",29481,"Saab","9-3 Convertible","N","81","0","Manual 6-spd","Subcompact Cars","2010"
14.9822727272727,19,27,22,403.954545454545,4,2,"Front-Wheel Drive","1950","Regular",29482,"Saab","9-3 Convertible","N","81","0","Automatic (S5)","Subcompact Cars","2010"
21.974,12,19,15,592.466666666667,8,4.2,"Rear-Wheel Drive","3450","Premium",29483,"Maserati","GranTurismo","N","86","0","Automatic 6-spd","Subcompact Cars","2010"
21.974,12,19,15,592.466666666667,8,4.7,"Rear-Wheel Drive","3450","Premium",29484,"Maserati","GranTurismo","N","86","0","Automatic 6-spd","Subcompact Cars","2010"
14.9822727272727,20,26,22,403.954545454545,6,2.5,"All-Wheel Drive","2350","Premium",29485,"Lexus","IS 250 AWD","Y","0","88","Automatic (S6)","Subcompact Cars","2010"
18.3116666666667,16,23,18,493.722222222222,8,5,"Rear-Wheel Drive","2850","Premium",29486,"Lexus","IS F","Y","0","88","Automatic (S8)","Subcompact Cars","2010"
19.3888235294118,15,20,17,522.764705882353,6,3.5,"All-Wheel Drive","2500","Regular",29598,"Honda","Ridgeline Truck 4WD","Y","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
10.6325806451613,29,35,31,286.677419354839,4,1.5,"Front-Wheel Drive","1350","Regular",29629,"Toyota","Yaris","Y","0","87","Automatic 4-spd","Subcompact Cars","2010"
10.3003125,29,36,32,277.71875,4,1.5,"Front-Wheel Drive","1350","Regular",29630,"Toyota","Yaris","Y","0","87","Manual 5-spd","Subcompact Cars","2010"
21.974,14,18,15,592.466666666667,6,3.7,"4-Wheel Drive","2850","Regular",29639,"Dodge","Dakota Pickup 4WD","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
21.974,14,19,15,592.466666666667,8,4.7,"4-Wheel Drive","2850","Gasoline or E85",29650,"Dodge","Dakota Pickup 4WD FFV","Y","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
21.974,13,18,15,592.466666666667,8,4.7,"4-Wheel Drive","2850","Gasoline or E85",29653,"Dodge","Ram 1500 Pickup 4WD FFV","Y","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
20.600625,14,20,16,555.4375,8,4,"Rear-Wheel Drive","3200","Premium",29697,"BMW","M3 Convertible","N","84","0","Automatic (S7)","Subcompact Cars","2010"
20.600625,14,20,16,555.4375,8,4,"Rear-Wheel Drive","3200","Premium",29698,"BMW","M3 Coupe","N","89","0","Manual 6-spd","Subcompact Cars","2010"
20.600625,14,20,16,555.4375,8,4,"Rear-Wheel Drive","3200","Premium",29699,"BMW","M3 Coupe","N","89","0","Automatic (S7)","Subcompact Cars","2010"
11.3658620689655,25,36,29,306.448275862069,4,1.8,"Front-Wheel Drive","1450","Regular",29700,"Honda","Civic","Y","84","91","Automatic 5-spd","Subcompact Cars","2010"
11.3658620689655,26,34,29,306.448275862069,4,1.8,"Front-Wheel Drive","1450","Regular",29701,"Honda","Civic","Y","84","91","Manual 5-spd","Subcompact Cars","2010"
13.73375,21,29,24,370.291666666667,4,2,"Front-Wheel Drive","2150","Premium",29702,"Honda","Civic","Y","84","91","Manual 6-spd","Subcompact Cars","2010"
10.6325806451613,28,36,31,286.677419354839,4,1.6,"Front-Wheel Drive","1650","Premium",29703,"MINI","Clubman","Y","0","0","Manual 6-spd","Subcompact Cars","2010"
11.7717857142857,25,33,28,317.392857142857,4,1.6,"Front-Wheel Drive","1850","Premium",29704,"MINI","Clubman","Y","0","0","Automatic (S6)","Subcompact Cars","2010"
11.3658620689655,26,34,29,306.448275862069,4,1.6,"Front-Wheel Drive","1750","Premium",29705,"MINI","Clubman S","Y","0","0","Manual 6-spd","Subcompact Cars","2010"
12.2077777777778,24,32,27,329.148148148148,4,1.6,"Front-Wheel Drive","1900","Premium",29706,"MINI","Clubman S","N","0","0","Automatic (S6)","Subcompact Cars","2010"
23.5435714285714,12,17,14,634.785714285714,8,5.6,"4-Wheel Drive","3050","Regular",29739,"Nissan","Titan 4WD","N","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
23.5435714285714,12,17,14,634.785714285714,8,5.6,"4-Wheel Drive","3050","Gasoline or E85",29740,"Nissan","Titan 4WD FFV","N","0","0","Automatic 5-spd","Standard Pickup Trucks 4WD","2010"
13.73375,22,28,24,370.291666666667,4,2.3,"Front-Wheel Drive","1750","Regular",29741,"Mazda","5","Y","0","0","Manual 5-spd","Minivan - 2WD","2010"
14.3308695652174,21,27,23,386.391304347826,4,2.3,"Front-Wheel Drive","1850","Regular",29742,"Mazda","5","Y","0","0","Automatic (S5)","Minivan - 2WD","2010"
0.066428571428572,24,36,28,253.197321428571,4,1.8,"Front-Wheel Drive","1150","CNG",29758,"Honda","Civic CNG","Y","0","91","Automatic 5-spd","Subcompact Cars","2010"
21.974,13,18,15,592.466666666667,8,4.8,"4-Wheel Drive","2850","Gasoline or E85",29771,"Chevrolet","Silverado K15 4WD FFV","N","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
19.3888235294118,15,21,17,522.764705882353,8,5.3,"4-Wheel Drive","2500","Gasoline or E85",29772,"Chevrolet","Silverado K15 4WD FFV","Y","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
23.5435714285714,12,19,14,634.785714285714,8,6.2,"4-Wheel Drive","3050","Gasoline or E85",29773,"Chevrolet","Silverado K15 4WD FFV","Y","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
15.6957142857143,21,22,21,423.190476190476,8,6,"4-Wheel Drive","2000","Regular",29774,"Chevrolet","Silverado 15 Hybrid 4WD","Y","0","0","Automatic (variable gear ratios)","Standard Pickup Trucks 4WD","2010"
21.974,13,18,15,592.466666666667,8,4.8,"4-Wheel Drive","2850","Gasoline or E85",29775,"GMC","Sierra K15 4WD FFV","Y","0","0","Automatic 4-spd","Standard Pickup Trucks 4WD","2010"
19.3888235294118,15,21,17,522.764705882353,8,5.3,"4-Wheel Drive","2500","Gasoline or E85",29776,"GMC","Sierra K15 4WD FFV","N","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
23.5435714285714,12,19,14,634.785714285714,8,6.2,"4-Wheel Drive","3050","Gasoline or E85",29777,"GMC","Sierra K15 4WD FFV","N","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
15.6957142857143,21,22,21,423.190476190476,8,6,"4-Wheel Drive","2000","Regular",29778,"GMC","Sierra 15 Hybrid 4WD","Y","0","0","Automatic (variable gear ratios)","Standard Pickup Trucks 4WD","2010"
23.5435714285714,12,19,14,634.785714285714,8,6.2,"All-Wheel Drive","3050","Gasoline or E85",29779,"GMC","Sierra K15 AWD FFV","Y","0","0","Automatic 6-spd","Standard Pickup Trucks 4WD","2010"
20.600625,13,20,16,555.4375,8,4,"Rear-Wheel Drive","3200","Premium",29806,"BMW","M3 Convertible","N","84","0","Manual 6-spd","Subcompact Cars","2010"
11.7717857142857,25,33,28,317.392857142857,4,1.6,"Front-Wheel Drive","1850","Premium",29809,"MINI","John Cooper Works Clubman","Y","0","0","Manual 6-spd","Subcompact Cars","2010"
15.6957142857143,18,27,21,423.190476190476,6,3,"Rear-Wheel Drive","2450","Premium",29823,"BMW","128ci Convertible","N","78","0","Automatic (S6)","Subcompact Cars","2010"
14.9822727272727,18,28,22,403.954545454545,6,3,"Rear-Wheel Drive","2350","Premium",29824,"BMW","128ci Convertible","N","78","0","Manual 6-spd","Subcompact Cars","2010"
14.9822727272727,18,28,22,403.954545454545,6,3,"Rear-Wheel Drive","2350","Premium",29825,"BMW","128i","N","86","0","Automatic (S6)","Subcompact Cars","2010"
14.9822727272727,18,28,22,403.954545454545,6,3,"Rear-Wheel Drive","2350","Premium",29826,"BMW","128i","Y","86","0","Manual 6-spd","Subcompact Cars","2010"
16.4805,18,25,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29827,"BMW","135i","N","86","0","Automatic (S6)","Subcompact Cars","2010"
16.4805,18,25,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29828,"BMW","135i","Y","86","0","Manual 6-spd","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29829,"BMW","135i Convertible","N","78","0","Automatic (S6)","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29830,"BMW","135i Convertible","Y","78","0","Manual 6-spd","Subcompact Cars","2010"
14.9822727272727,18,28,22,403.954545454545,6,3,"Rear-Wheel Drive","2350","Premium",29831,"BMW","328ci","Y","89","0","Automatic (S6)","Subcompact Cars","2010"
14.9822727272727,18,28,22,403.954545454545,6,3,"Rear-Wheel Drive","2350","Premium",29832,"BMW","328ci","N","89","0","Manual 6-spd","Subcompact Cars","2010"
15.6957142857143,18,27,21,423.190476190476,6,3,"Rear-Wheel Drive","2450","Premium",29833,"BMW","328ci Convertible","Y","84","0","Automatic (S6)","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29834,"BMW","328ci Convertible","N","84","0","Manual 6-spd","Subcompact Cars","2010"
16.4805,17,25,20,444.35,6,3,"All-Wheel Drive","2550","Premium",29835,"BMW","328ci xDrive","N","89","0","Automatic (S6)","Subcompact Cars","2010"
16.4805,17,25,20,444.35,6,3,"All-Wheel Drive","2550","Premium",29836,"BMW","328ci xDrive","N","89","0","Manual 6-spd","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29837,"BMW","335ci","N","0","89","Automatic (S6)","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29838,"BMW","335ci","N","0","89","Manual 6-spd","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29839,"BMW","335ci Convertible","N","0","84","Automatic (S6)","Subcompact Cars","2010"
16.4805,17,26,20,444.35,6,3,"Rear-Wheel Drive","2550","Premium",29840,"BMW","335ci Convertible","N","0","84","Manual 6-spd","Subcompact Cars","2010"
16.4805,17,25,20,444.35,6,3,"All-Wheel Drive","2550","Premium",29841,"BMW","335ci xDrive","N","0","89","Automatic (S6)","Subcompact Cars","2010"
17.3478947368421,16,25,19,467.736842105263,6,3,"All-Wheel Drive","2700","Premium",29842,"BMW","335ci xDrive","N","0","89","Manual 6-spd","Subcompact Cars","2010"
12.6773076923077,23,32,26,341.807692307692,4,2.5,"Front-Wheel Drive","1650","Regular",29843,"Nissan","Altima Coupe","Y","89","0","Automatic (AV-S6)","Subcompact Cars","2010"
12.6773076923077,23,31,26,341.807692307692,4,2.5,"Front-Wheel Drive","1650","Regular",29844,"Nissan","Altima Coupe","N","89","0","Manual 6-spd","Subcompact Cars","2010"
14.3308695652174,20,27,23,386.391304347826,6,3.5,"Front-Wheel Drive","1850","Regular",29845,"Nissan","Altima Coupe","N","89","0","Automatic (AV-S6)","Subcompact Cars","2010"
15.6957142857143,18,27,21,423.190476190476,6,3.5,"Front-Wheel Drive","2000","Regular",29846,"Nissan","Altima Coupe","N","89","0","Manual 6-spd","Subcompact Cars","2010"
21.974,13,19,15,592.466666666667,12,5.9,"Rear-Wheel Drive","3450","Premium",29905,"Aston Martin","Rapide","N","0","83","Automatic (S6)","Subcompact Cars","2010"
21.974,12,19,15,592.466666666667,8,4.7,"Rear-Wheel Drive","3450","Premium",29906,"Maserati","GranTurismo Convertible","N","85","0","Automatic 6-spd","Subcompact Cars","2010"
17.3478947368421,16,24,19,467.736842105263,6,3.7,"Rear-Wheel Drive","2700","Premium",29907,"Infiniti","G37 Convertible","N","78","0","Manual 6-spd","Subcompact Cars","2010"
16.4805,17,25,20,444.35,6,3.7,"Rear-Wheel Drive","2550","Premium",29908,"Infiniti","G37 Convertible","N","78","0","Automatic (S7)","Subcompact Cars","2010"
16.4805,17,25,20,444.35,6,3.7,"Rear-Wheel Drive","2550","Premium",29909,"Infiniti","G37 Coupe","N","85","0","Manual 6-spd","Subcompact Cars","2010"
14.9822727272727,19,27,22,403.954545454545,6,3.7,"Rear-Wheel Drive","2350","Premium",29910,"Infiniti","G37 Coupe","Y","85","0","Automatic (S7)","Subcompact Cars","2010"
16.4805,18,25,20,444.35,6,3.7,"4-Wheel Drive","2550","Premium",29911,"Infiniti","G37x Coupe","N","85","0","Automatic (S7)","Subcompact Cars","2010"
12.2077777777778,24,34,27,327,4,2,"All-Wheel Drive","1900","Premium",38570,"Audi","A5 Cabriolet quattro","N","81","0","Automatic (AM-S7)","Subcompact Cars","2018"
12.2077777777778,24,33,27,327,4,2,"All-Wheel Drive","1900","Premium",38571,"Audi","A5 quattro","N","84","0","Manual 6-spd","Subcompact Cars","2018"
12.2077777777778,24,34,27,327,4,2,"All-Wheel Drive","1900","Premium",38580,"Audi","A5 quattro","N","84","0","Automatic (AM-S7)","Subcompact Cars","2018"
13.73375,21,30,24,374,6,3,"All-Wheel Drive","2150","Premium",38581,"Audi","S5","N","84","0","Automatic (AM-S8)","Subcompact Cars","2018"
14.3308695652174,20,29,23,384,6,3,"All-Wheel Drive","2250","Premium",38582,"Audi","S5 Cabriolet","N","81","0","Automatic (AM-S8)","Subcompact Cars","2018"
12.2077777777778,24,34,27,324,4,2,"Rear-Wheel Drive","1900","Premium",38600,"BMW","430i Convertible","N","90","0","Automatic (S8)","Subcompact Cars","2018"
12.6773076923077,22,32,26,343,4,2,"All-Wheel Drive","2000","Premium",38601,"BMW","430i xDrive Convertible","N","90","0","Automatic (S8)","Subcompact Cars","2018"
13.73375,21,29,24,372,6,3,"Rear-Wheel Drive","2150","Premium",38602,"BMW","440i Convertible","N","90","0","Automatic (S8)","Subcompact Cars","2018"
14.3308695652174,20,29,23,382,6,3,"All-Wheel Drive","2250","Premium",38603,"BMW","440i xDrive Convertible","N","90","0","Automatic (S8)","Subcompact Cars","2018"
16.4805,17,25,20,450,6,3,"Rear-Wheel Drive","2550","Premium",38604,"BMW","M4 Convertible","N","91","0","Manual 6-spd","Subcompact Cars","2018"
17.3478947368421,16,22,19,481,6,3,"Rear-Wheel Drive","2700","Premium",38605,"BMW","M4 Convertible","N","91","0","Automatic (AM-S7)","Subcompact Cars","2018"
14.3308695652174,20,29,23,378,6,3,"Rear-Wheel Drive","2250","Premium",38606,"BMW","640i Convertible","N","88","0","Automatic (S8)","Subcompact Cars","2018"
14.9822727272727,19,28,22,396,6,3,"All-Wheel Drive","2350","Premium",38607,"BMW","640i xDrive Convertible","N","88","0","Automatic (S8)","Subcompact Cars","2018"
16.4805,17,25,20,449,8,4.4,"Rear-Wheel Drive","2550","Premium",38608,"BMW","650i Convertible","N","88","0","Automatic (S8)","Subcompact Cars","2018"
17.3478947368421,16,25,19,463,8,4.4,"All-Wheel Drive","2700","Premium",38609,"BMW","650i xDrive Convertible","N","88","0","Automatic (S8)","Subcompact Cars","2018"
19.3888235294118,15,22,17,522,8,4.4,"Rear-Wheel Drive","3050","Premium",38610,"BMW","M6 Convertible","N","88","0","Manual 6-spd","Subcompact Cars","2018"
20.600625,14,20,16,553,8,4.4,"Rear-Wheel Drive","3200","Premium",38611,"BMW","M6 Convertible","N","88","0","Automatic (AM-S7)","Subcompact Cars","2018"
10.987,26,35,30,301,6,3.5,"Rear-Wheel Drive","1700","Premium",38677,"Lexus","LC 500h","N","86","0","Automatic (AV-S10)","Subcompact Cars","2018"
17.3478947368421,16,26,19,459,8,5,"Rear-Wheel Drive","2700","Premium",38678,"Lexus","LC 500","N","86","0","Automatic (S10)","Subcompact Cars","2018"
20.600625,13,21,16,572,8,4.7,"Rear-Wheel Drive","3200","Premium",38732,"Maserati","GranTurismo","N","86","0","Automatic 6-spd","Subcompact Cars","2018"
21.974,13,20,15,577,8,4.7,"Rear-Wheel Drive","3450","Premium",38733,"Maserati","GranTurismo Convertible","N","85","0","Automatic 6-spd","Subcompact Cars","2018"
14.9822727272727,19,28,22,406,6,3.5,"Front-Wheel Drive","1950","Regular",38764,"Honda","Odyssey","N","0","0","Automatic (S9)","Minivan - 2WD","2018"
14.9822727272727,19,28,22,395,6,3.5,"Front-Wheel Drive","1950","Regular",38765,"Honda","Odyssey","N","0","0","Automatic (S10)","Minivan - 2WD","2018"
14.9822727272727,19,28,22,399,5,2.5,"All-Wheel Drive","2350","Premium",38773,"Audi","RS 3","N","0","86","Automatic (AM-S7)","Subcompact Cars","2018"
14.9822727272727,19,29,22,395,5,2.5,"All-Wheel Drive","2350","Premium",38774,"Audi","TT RS","N","74","0","Automatic (AM-S7)","Subcompact Cars","2018"
11.3658620689655,26,35,29,303,4,2,"Front-Wheel Drive","1450","Regular",38775,"Audi","A3","N","0","86","Automatic (AM-S7)","Subcompact Cars","2018"
11.7717857142857,25,33,28,315,4,2,"Front-Wheel Drive","1500","Regular",38776,"Audi","A3 Cabriolet","N","79","0","Automatic (AM-S7)","Subcompact Cars","2018"
16.4805,18,24,20,443,6,3.3,"Front-Wheel Drive","2100","Regular",38802,"Kia","Sedona","N","0","0","Automatic (S6)","Minivan - 2WD","2018"
15.6957142857143,18,25,21,433,6,3.3,"Front-Wheel Drive","2000","Regular",38803,"Kia","Sedona SX","N","0","0","Automatic (S6)","Minivan - 2WD","2018"
17.3478947368421,17,22,19,476,6,3.3,"Front-Wheel Drive","2250","Regular",38804,"Kia","Sedona SXL","N","0","0","Automatic (S6)","Minivan - 2WD","2018"
14.3308695652174,19,29,23,396,6,3.6,"Rear-Wheel Drive","1850","Regular",38815,"Chevrolet","Camaro","N","77","0","Automatic (S8)","Subcompact Cars","2018"
17.3478947368421,16,25,19,457,8,6.2,"Rear-Wheel Drive","2700","Premium",38817,"Chevrolet","Camaro","N","77","0","Manual 6-spd","Subcompact Cars","2018"
16.4805,17,27,20,442,8,6.2,"Rear-Wheel Drive","2550","Premium",38818,"Chevrolet","Camaro","N","77","0","Automatic (S8)","Subcompact Cars","2018"
13.1844,22,31,25,354,4,2,"Rear-Wheel Drive","2050","Premium",38820,"Chevrolet","Camaro","N","77","0","Automatic (S8)","Subcompact Cars","2018"
14.3308695652174,20,30,23,379,4,2,"Rear-Wheel Drive","2250","Premium",38821,"Chevrolet","Camaro","N","77","0","Manual 6-spd","Subcompact Cars","2018"
16.4805,16,28,20,437,6,3.6,"Rear-Wheel Drive","2100","Regular",38848,"Chevrolet","Camaro","N","77","0","Manual 6-spd","Subcompact Cars","2018"
13.1844,23,27,25,358,4,2,"All-Wheel Drive","2050","Premium",38900,"Audi","TTS Coupe","N","74","0","Automatic (AM-S6)","Subcompact Cars","2018"
13.1844,22,28,25,359,4,2,"All-Wheel Drive","2050","Premium",38901,"Audi","S3","N","0","86","Automatic (AM-S7)","Subcompact Cars","2018"
14.9822727272727,20,26,22,397,6,3,"Rear-Wheel Drive","2350","Premium",38902,"Mercedes-Benz","E400 Coupe","N","89","0","Automatic 9-spd","Subcompact Cars","2018"
14.9822727272727,20,26,22,394,6,3,"4-Wheel Drive","2350","Premium",38903,"Mercedes-Benz","E400 4matic Coupe","N","89","0","Automatic 9-spd","Subcompact Cars","2018"
11.3658620689655,26,34,29,305,4,2,"Front-Wheel Drive","1450","Regular",38904,"Volkswagen","Beetle Dune Convertible","N","81","0","Automatic (S6)","Subcompact Cars","2018"
11.3658620689655,26,33,29,308,4,2,"Front-Wheel Drive","1450","Regular",38905,"Volkswagen","Beetle Convertible","N","81","0","Automatic (S6)","Subcompact Cars","2018"
13.1844,22,30,25,359,4,2,"All-Wheel Drive","1700","Regular",38973,"Audi","A3 Cabriolet quattro","N","79","0","Automatic (AM-S6)","Subcompact Cars","2018"
19.3888235294118,15,20,17,524,8,6.2,"4-Wheel Drive","3050","Premium",38989,"Chevrolet","Silverado K15 4WD","N","0","0","Automatic 8-spd","Standard Pickup Trucks 4WD","2018"
19.3888235294118,15,20,17,522,8,5.3,"4-Wheel Drive","2500","Regular",38990,"Chevrolet","Silverado K15 4WD","N","0","0","Automatic 8-spd","Standard Pickup Trucks 4WD","2018"
19.3888235294118,15,20,17,524,8,6.2,"4-Wheel Drive","3050","Premium",38991,"GMC","Sierra K15 4WD","N","0","0","Automatic 8-spd","Standard Pickup Trucks 4WD","2018"
19.3888235294118,15,20,17,522,8,5.3,"4-Wheel Drive","2500","Regular",38992,"GMC","Sierra K15 4WD","N","0","0","Automatic 8-spd","Standard Pickup Trucks 4WD","2018"
12.6773076923077,23,30,26,336,4,2,"All-Wheel Drive","1650","Regular",39033,"Audi","TT Coupe quattro","N","74","0","Automatic (AM-S6)","Subcompact Cars","2018"
